  325    5      5.620000
  325   10      5.600000
  325   15      5.560000
  325   20      5.600000
  325   25      5.550000
  325   30      5.486768
  325   35      5.270038
  325   40      5.040000
  325   45      4.760512
  325   50      4.465862
  325   55      4.248384
  325   60      4.081293
  325   65      4.031799
  325   70      4.056572
  325   75      4.049124
  325   80      4.119383
  325   85      4.154693
  325   90      4.250000
  320  -90      4.700000
  320  -85      4.674988
  320  -80      4.667800
  320  -75      4.534562
  320  -70      4.582106
  320  -65      4.647939
  320  -60      4.732145
  320  -55      4.803586
  320  -50      4.892767
  320  -45      4.998554
  320  -40      5.162334
  320  -35      5.310000
  320  -30      5.500000
  320  -25      5.650000
  320  -20      5.763103
  320  -15      5.830000
  320  -10      5.800000
  320   -5      5.500000
  320    0      5.400000
  320    5      5.330000
  320   10      5.320000
  320   15      5.320000
  320   20      5.350000
  320   25      5.350000
  320   30      5.192032
  320   35      5.060000
  320   40      4.900000
  320   45      4.690000
  320   50      4.440130
  320   55      4.235979
  320   60      4.089244
  320   65      4.043579
  320   70      4.043015
  320   75      4.042555
  320   80      4.117858
  320   85      4.154308
  320   90      4.250000
  315  -90      4.700000
  315  -85      4.676003
  315  -80      4.668129
  315  -75      4.526034
  315  -70      4.567020
  315  -65      4.624128
  315  -60      4.697171
  315  -55      4.750306
  315  -50      4.818109
  315  -45      4.899157
  315  -40      4.991208
  315  -35      5.120475
  315  -30      5.162560
  315  -25      5.203837
  315  -20      5.248497
  315  -15      5.391622
  315  -10      5.500000
  315   -5      5.347772
  315    0      5.280000
  315    5      5.250000
  315   10      5.250000
  315   15      5.290000
  315   20      5.280000
  315   25      5.150000
  315   30      4.900000
  315   35      4.809143
  315   40      4.749089
  315   45      4.605228
  315   50      4.427168
  315   55      4.246045
  315   60      4.104528
  315   65      4.072229
  315   70      4.037256
  315   75      4.041577
  315   80      4.117417
  315   85      4.154513
  315   90      4.250000
  310  -90      4.700000
  310  -85      4.677021
  310  -80      4.668467
  310  -75      4.517546
  310  -70      4.552060
  310  -65      4.600634
  310  -60      4.662879
  310  -55      4.698341
  310  -50      4.745788
  310  -45      4.803659
  310  -40      4.850000
  310  -35      4.900000
  310  -30      4.909081
  310  -25      4.910000
  310  -20      4.910052
  310  -15      4.975022
  310  -10      5.040709
  310   -5      5.132844
  310    0      5.190000
  310    5      5.230000
  310   10      5.263159
  310   15      5.308132
  310   20      5.223410
  310   25      5.086779
  310   30      4.840303
  310   35      4.674709
  310   40      4.580709
  310   45      4.496950
  310   50      4.367919
  310   55      4.275483
  310   60      4.123058
  310   65      4.070499
  310   70      4.039092
  310   75      4.046016
  310   80      4.117972
  310   85      4.155264
  310   90      4.250000
  305  -90      4.700000
  305  -85      4.678063
  305  -80      4.668913
  305  -75      4.509327
  305  -70      4.537640
  305  -65      4.578107
  305  -60      4.630209
  305  -55      4.648961
  305  -50      4.677432
  305  -45      4.680000
  305  -40      4.680000
  305  -35      4.690000
  305  -30      4.700000
  305  -25      4.660000
  305  -20      4.646077
  305  -15      4.700000
  305  -10      4.796077
  305   -5      4.880000
  305    0      5.000000
  305    5      5.140000
  305   10      5.223913
  305   15      5.280197
  305   20      5.182383
  305   25      5.070709
  305   30      4.799472
  305   35      4.610000
  305   40      4.480000
  305   45      4.371795
  305   50      4.289368
  305   55      4.272786
  305   60      4.098705
  305   65      4.060837
  305   70      4.048105
  305   75      4.055569
  305   80      4.119423
  305   85      4.156505
  305   90      4.250000
  300  -90      4.700000
  300  -85      4.679155
  300  -80      4.669568
  300  -75      4.501597
  300  -70      4.524146
  300  -65      4.557146
  300  -60      4.600000
  300  -55      4.603267
  300  -50      4.570000
  300  -45      4.540000
  300  -40      4.500000
  300  -35      4.500000
  300  -30      4.520000
  300  -25      4.501710
  300  -20      4.476260
  300  -15      4.559268
  300  -10      4.584868
  300   -5      4.661160
  300    0      4.830000
  300    5      5.000000
  300   10      5.118630
  300   15      5.200000
  300   20      5.143866
  300   25      5.075965
  300   30      4.823177
  300   35      4.571080
  300   40      4.420000
  300   45      4.340000
  300   50      4.270000
  300   55      4.180000
  300   60      4.100000
  300   65      4.046844
  300   70      4.063672
  300   75      4.069814
  300   80      4.121666
  300   85      4.158183
  300   90      4.250000
  295  -90      4.700000
  295  -85      4.680322
  295  -80      4.670520
  295  -75      4.502639
  295  -70      4.522704
  295  -65      4.551746
  295  -60      4.589138
  295  -55      4.570000
  295  -50      4.550000
  295  -45      4.470000
  295  -40      4.430000
  295  -35      4.410000
  295  -30      4.400000
  295  -25      4.370761
  295  -20      4.318904
  295  -15      4.377648
  295  -10      4.483812
  295   -5      4.554809
  295    0      4.700000
  295    5      4.880000
  295   10      5.072343
  295   15      5.172847
  295   20      5.103457
  295   25      5.024094
  295   30      4.810000
  295   35      4.570000
  295   40      4.410000
  295   45      4.340000
  295   50      4.300000
  295   55      4.270654
  295   60      4.120000
  295   65      4.082421
  295   70      4.099279
  295   75      4.112983
  295   80      4.141093
  295   85      4.168491
  295   90      4.250000
  290  -90      4.700000
  290  -85      4.681582
  290  -80      4.671854
  290  -75      4.504551
  290  -70      4.522848
  290  -65      4.548898
  290  -60      4.584654
  290  -55      4.536603
  290  -50      4.520000
  290  -45      4.460000
  290  -40      4.380000
  290  -35      4.350000
  290  -30      4.320000
  290  -25      4.321716
  290  -20      4.270000
  290  -15      4.303243
  290  -10      4.370000
  290   -5      4.498863
  290    0      4.564029
  290    5      4.807507
  290   10      5.055864
  290   15      5.173234
  290   20      5.087746
  290   25      4.993749
